observable,domain,geometry,numeric,value,target,residual_pct,status,owner_geometry,primary_source
LCDM_N_eff,LCDM,qcalcgeom,numerical,,3.046,,GAP,dpm,PAPER_1156
LCDM_N_eff,LCDM,qcalcgeom,discrete,,3.046,,GAP,dpm,PAPER_1156
LCDM_N_eff,LCDM,bsfg,symbolic,,3.046,,GAP,dpm,PAPER_1156
LCDM_N_eff,LCDM,bsfg,numerical,,3.046,,GAP,dpm,PAPER_1156
LCDM_N_eff,LCDM,bsfg,discrete,,3.046,,GAP,dpm,PAPER_1156
LCDM_N_eff,LCDM,dpm,symbolic,3.0479166666666666,3.046,0.062924,OK,dpm,PAPER_1156
LCDM_N_eff,LCDM,dpm,numerical,3.0479166666666666,3.046,0.062924,OK,dpm,PAPER_1156
LCDM_N_eff,LCDM,dpm,discrete,3.0479166666666666,3.046,0.062924,OK,dpm,PAPER_1156
LCDM_N_eff,LCDM,d26,symbolic,,3.046,,GAP,dpm,PAPER_1156
LCDM_N_eff,LCDM,d26,numerical,,3.046,,GAP,dpm,PAPER_1156
LCDM_N_eff,LCDM,d26,discrete,,3.046,,GAP,dpm,PAPER_1156
LCDM_Omega_m,LCDM,qcalcgeom,symbolic,,0.315,,GAP,dpm,PAPER_1156
LCDM_Omega_m,LCDM,qcalcgeom,numerical,,0.315,,GAP,dpm,PAPER_1156
LCDM_Omega_m,LCDM,qcalcgeom,discrete,,0.315,,GAP,dpm,PAPER_1156
LCDM_Omega_m,LCDM,bsfg,symbolic,,0.315,,GAP,dpm,PAPER_1156
LCDM_Omega_m,LCDM,bsfg,numerical,,0.315,,GAP,dpm,PAPER_1156
LCDM_Omega_m,LCDM,bsfg,discrete,,0.315,,GAP,dpm,PAPER_1156
LCDM_Omega_m,LCDM,dpm,symbolic,0.3141666666666666,0.315,0.264550,OK,dpm,PAPER_1156
LCDM_Omega_m,LCDM,dpm,numerical,0.3141666666666666,0.315,0.264550,OK,dpm,PAPER_1156
LCDM_Omega_m,LCDM,dpm,discrete,0.3141666666666666,0.315,0.264550,OK,dpm,PAPER_1156
LCDM_Omega_m,LCDM,d26,symbolic,,0.315,,GAP,dpm,PAPER_1156
LCDM_Omega_m,LCDM,d26,numerical,,0.315,,GAP,dpm,PAPER_1156
LCDM_Omega_m,LCDM,d26,discrete,,0.315,,GAP,dpm,PAPER_1156
LCDM_T_CMB,LCDM,qcalcgeom,symbolic,,2.7255,,GAP,dpm,PAPER_1156
LCDM_T_CMB,LCDM,qcalcgeom,numerical,,2.7255,,GAP,dpm,PAPER_1156
LCDM_T_CMB,LCDM,qcalcgeom,discrete,,2.7255,,GAP,dpm,PAPER_1156
LCDM_T_CMB,LCDM,bsfg,symbolic,,2.7255,,GAP,dpm,PAPER_1156
LCDM_T_CMB,LCDM,bsfg,numerical,,2.7255,,GAP,dpm,PAPER_1156
LCDM_T_CMB,LCDM,bsfg,discrete,,2.7255,,GAP,dpm,PAPER_1156
LCDM_T_CMB,LCDM,dpm,symbolic,2.7222222222222223,2.7255,0.120263,OK,dpm,PAPER_1156
LCDM_T_CMB,LCDM,dpm,numerical,2.7222222222222223,2.7255,0.120263,OK,dpm,PAPER_1156
LCDM_T_CMB,LCDM,dpm,discrete,2.7222222222222223,2.7255,0.120263,OK,dpm,PAPER_1156
LCDM_T_CMB,LCDM,d26,symbolic,,2.7255,,GAP,dpm,PAPER_1156
LCDM_T_CMB,LCDM,d26,numerical,,2.7255,,GAP,dpm,PAPER_1156
LCDM_T_CMB,LCDM,d26,discrete,,2.7255,,GAP,dpm,PAPER_1156
LCDM_Y_p,LCDM,qcalcgeom,symbolic,,0.2453,,GAP,dpm,PAPER_1156
LCDM_Y_p,LCDM,qcalcgeom,numerical,,0.2453,,GAP,dpm,PAPER_1156
LCDM_Y_p,LCDM,qcalcgeom,discrete,,0.2453,,GAP,dpm,PAPER_1156
LCDM_Y_p,LCDM,bsfg,symbolic,,0.2453,,GAP,dpm,PAPER_1156
LCDM_Y_p,LCDM,bsfg,numerical,,0.2453,,GAP,dpm,PAPER_1156
LCDM_Y_p,LCDM,bsfg,discrete,,0.2453,,GAP,dpm,PAPER_1156
LCDM_Y_p,LCDM,dpm,symbolic,0.24524999999999997,0.2453,0.020383,OK,dpm,PAPER_1156
LCDM_Y_p,LCDM,dpm,numerical,0.24524999999999997,0.2453,0.020383,OK,dpm,PAPER_1156
LCDM_Y_p,LCDM,dpm,discrete,0.24524999999999997,0.2453,0.020383,OK,dpm,PAPER_1156
LCDM_Y_p,LCDM,d26,symbolic,,0.2453,,GAP,dpm,PAPER_1156
LCDM_Y_p,LCDM,d26,numerical,,0.2453,,GAP,dpm,PAPER_1156
LCDM_Y_p,LCDM,d26,discrete,,0.2453,,GAP,dpm,PAPER_1156
LCDM_eta_B,LCDM,qcalcgeom,symbolic,,6.14e-10,,GAP,d26,PAPER_1156
LCDM_eta_B,LCDM,qcalcgeom,numerical,,6.14e-10,,GAP,d26,PAPER_1156
LCDM_eta_B,LCDM,qcalcgeom,discrete,,6.14e-10,,GAP,d26,PAPER_1156
LCDM_eta_B,LCDM,bsfg,symbolic,,6.14e-10,,GAP,d26,PAPER_1156
LCDM_eta_B,LCDM,bsfg,numerical,,6.14e-10,,GAP,d26,PAPER_1156
LCDM_eta_B,LCDM,bsfg,discrete,,6.14e-10,,GAP,d26,PAPER_1156
LCDM_eta_B,LCDM,dpm,symbolic,,6.14e-10,,GAP,d26,PAPER_1156
LCDM_eta_B,LCDM,dpm,numerical,,6.14e-10,,GAP,d26,PAPER_1156
LCDM_eta_B,LCDM,dpm,discrete,,6.14e-10,,GAP,d26,PAPER_1156
LCDM_eta_B,LCDM,d26,symbolic,6.000000000000003e-10,6.14e-10,2.280130,OK,d26,PAPER_1156
LCDM_eta_B,LCDM,d26,numerical,6.000000000000003e-10,6.14e-10,2.280130,OK,d26,PAPER_1156
LCDM_eta_B,LCDM,d26,discrete,6.000000000000003e-10,6.14e-10,2.280130,OK,d26,PAPER_1156
LCDM_n_s_S336,LCDM,qcalcgeom,symbolic,,0.9649,,GAP,d26,PAPER_1156
LCDM_n_s_S336,LCDM,qcalcgeom,numerical,,0.9649,,GAP,d26,PAPER_1156
LCDM_n_s_S336,LCDM,qcalcgeom,discrete,,0.9649,,GAP,d26,PAPER_1156
LCDM_n_s_S336,LCDM,bsfg,symbolic,,0.9649,,GAP,d26,PAPER_1156
LCDM_n_s_S336,LCDM,bsfg,numerical,,0.9649,,GAP,d26,PAPER_1156
LCDM_n_s_S336,LCDM,bsfg,discrete,,0.9649,,GAP,d26,PAPER_1156
LCDM_n_s_S336,LCDM,dpm,symbolic,,0.9649,,GAP,d26,PAPER_1156
LCDM_n_s_S336,LCDM,dpm,numerical,,0.9649,,GAP,d26,PAPER_1156
LCDM_n_s_S336,LCDM,dpm,discrete,,0.9649,,GAP,d26,PAPER_1156
LCDM_n_s_S336,LCDM,d26,symbolic,0.9652777777777778,0.9649,0.039152,OK,d26,PAPER_1156
LCDM_n_s_S336,LCDM,d26,numerical,0.9652777777777778,0.9649,0.039152,OK,d26,PAPER_1156
LCDM_n_s_S336,LCDM,d26,discrete,0.9652777777777778,0.9649,0.039152,OK,d26,PAPER_1156
LCDM_sigma8_KiDS_Planck_lift,LCDM,qcalcgeom,symbolic,,0.945,,GAP,dpm,PAPER_1156
LCDM_sigma8_KiDS_Planck_lift,LCDM,qcalcgeom,numerical,,0.945,,GAP,dpm,PAPER_1156
LCDM_sigma8_KiDS_Planck_lift,LCDM,qcalcgeom,discrete,,0.945,,GAP,dpm,PAPER_1156
LCDM_sigma8_KiDS_Planck_lift,LCDM,bsfg,symbolic,,0.945,,GAP,dpm,PAPER_1156
LCDM_sigma8_KiDS_Planck_lift,LCDM,bsfg,numerical,,0.945,,GAP,dpm,PAPER_1156
LCDM_sigma8_KiDS_Planck_lift,LCDM,bsfg,discrete,,0.945,,GAP,dpm,PAPER_1156
LCDM_sigma8_KiDS_Planck_lift,LCDM,dpm,symbolic,0.9525,0.945,0.793651,OK,dpm,PAPER_1156
LCDM_sigma8_KiDS_Planck_lift,LCDM,dpm,numerical,0.9525,0.945,0.793651,OK,dpm,PAPER_1156
LCDM_sigma8_KiDS_Planck_lift,LCDM,dpm,discrete,0.9525,0.945,0.793651,OK,dpm,PAPER_1156
LCDM_sigma8_KiDS_Planck_lift,LCDM,d26,symbolic,,0.945,,GAP,dpm,PAPER_1156
LCDM_sigma8_KiDS_Planck_lift,LCDM,d26,numerical,,0.945,,GAP,dpm,PAPER_1156
LCDM_sigma8_KiDS_Planck_lift,LCDM,d26,discrete,,0.945,,GAP,dpm,PAPER_1156
LCDM_sigma_8_S365,LCDM,qcalcgeom,symbolic,,0.811,,GAP,dpm,PAPER_1156
LCDM_sigma_8_S365,LCDM,qcalcgeom,numerical,,0.811,,GAP,dpm,PAPER_1156
LCDM_sigma_8_S365,LCDM,qcalcgeom,discrete,,0.811,,GAP,dpm,PAPER_1156
LCDM_sigma_8_S365,LCDM,bsfg,symbolic,,0.811,,GAP,dpm,PAPER_1156
LCDM_sigma_8_S365,LCDM,bsfg,numerical,,0.811,,GAP,dpm,PAPER_1156
LCDM_sigma_8_S365,LCDM,bsfg,discrete,,0.811,,GAP,dpm,PAPER_1156
LCDM_sigma_8_S365,LCDM,dpm,symbolic,0.8125,0.811,0.184957,OK,dpm,PAPER_1156
LCDM_sigma_8_S365,LCDM,dpm,numerical,0.8125,0.811,0.184957,OK,dpm,PAPER_1156
LCDM_sigma_8_S365,LCDM,dpm,discrete,0.8125,0.811,0.184957,OK,dpm,PAPER_1156
LCDM_sigma_8_S365,LCDM,d26,symbolic,,0.811,,GAP,dpm,PAPER_1156
LCDM_sigma_8_S365,LCDM,d26,numerical,,0.811,,GAP,dpm,PAPER_1156
LCDM_sigma_8_S365,LCDM,d26,discrete,,0.811,,GAP,dpm,PAPER_1156
LCDM_z_reion,LCDM,qcalcgeom,symbolic,,7.67,,GAP,bsfg,PAPER_1156
LCDM_z_reion,LCDM,qcalcgeom,numerical,,7.67,,GAP,bsfg,PAPER_1156
LCDM_z_reion,LCDM,qcalcgeom,discrete,,7.67,,GAP,bsfg,PAPER_1156
LCDM_z_reion,LCDM,bsfg,symbolic,7.666666666666667,7.67,0.043459,OK,bsfg,PAPER_1156
LCDM_z_reion,LCDM,bsfg,numerical,7.666666666666667,7.67,0.043459,OK,bsfg,PAPER_1156
LCDM_z_reion,LCDM,bsfg,discrete,7.666666666666667,7.67,0.043459,OK,bsfg,PAPER_1156
LCDM_z_reion,LCDM,dpm,symbolic,,7.67,,GAP,bsfg,PAPER_1156
LCDM_z_reion,LCDM,dpm,numerical,,7.67,,GAP,bsfg,PAPER_1156
LCDM_z_reion,LCDM,dpm,discrete,,7.67,,GAP,bsfg,PAPER_1156
LCDM_z_reion,LCDM,d26,symbolic,,7.67,,GAP,bsfg,PAPER_1156
LCDM_z_reion,LCDM,d26,numerical,,7.67,,GAP,bsfg,PAPER_1156
LCDM_z_reion,LCDM,d26,discrete,,7.67,,GAP,bsfg,PAPER_1156
Pop_III_IMF_max,astro,qcalcgeom,symbolic,,120.0,,GAP,dpm,PAPER_1652
Pop_III_IMF_max,astro,qcalcgeom,numerical,,120.0,,GAP,dpm,PAPER_1652
Pop_III_IMF_max,astro,qcalcgeom,discrete,,120.0,,GAP,dpm,PAPER_1652
Pop_III_IMF_max,astro,bsfg,symbolic,,120.0,,GAP,dpm,PAPER_1652
Pop_III_IMF_max,astro,bsfg,numerical,,120.0,,GAP,dpm,PAPER_1652
Pop_III_IMF_max,astro,bsfg,discrete,,120.0,,GAP,dpm,PAPER_1652
Pop_III_IMF_max,astro,dpm,symbolic,120,120.0,0.000000,EXACT,dpm,PAPER_1652
Pop_III_IMF_max,astro,dpm,numerical,120,120.0,0.000000,EXACT,dpm,PAPER_1652
Pop_III_IMF_max,astro,dpm,discrete,120,120.0,0.000000,EXACT,dpm,PAPER_1652
Pop_III_IMF_max,astro,d26,symbolic,,120.0,,GAP,dpm,PAPER_1652
Pop_III_IMF_max,astro,d26,numerical,,120.0,,GAP,dpm,PAPER_1652
Pop_III_IMF_max,astro,d26,discrete,,120.0,,GAP,dpm,PAPER_1652
SM_PMNS_theta_12_deg,SM,qcalcgeom,symbolic,,33.4,,GAP,d26,PAPER_1209HH
SM_PMNS_theta_12_deg,SM,qcalcgeom,numerical,,33.4,,GAP,d26,PAPER_1209HH
SM_PMNS_theta_12_deg,SM,qcalcgeom,discrete,,33.4,,GAP,d26,PAPER_1209HH
SM_PMNS_theta_12_deg,SM,bsfg,symbolic,,33.4,,GAP,d26,PAPER_1209HH
SM_PMNS_theta_12_deg,SM,bsfg,numerical,,33.4,,GAP,d26,PAPER_1209HH
SM_PMNS_theta_12_deg,SM,bsfg,discrete,,33.4,,GAP,d26,PAPER_1209HH
SM_PMNS_theta_12_deg,SM,dpm,symbolic,,33.4,,GAP,d26,PAPER_1209HH
SM_PMNS_theta_12_deg,SM,dpm,numerical,,33.4,,GAP,d26,PAPER_1209HH
SM_PMNS_theta_12_deg,SM,dpm,discrete,,33.4,,GAP,d26,PAPER_1209HH
SM_PMNS_theta_12_deg,SM,d26,symbolic,33.42833333333333,33.4,0.084830,OK,d26,PAPER_1209HH
SM_PMNS_theta_12_deg,SM,d26,numerical,33.42833333333333,33.4,0.084830,OK,d26,PAPER_1209HH
SM_PMNS_theta_12_deg,SM,d26,discrete,33.42833333333333,33.4,0.084830,OK,d26,PAPER_1209HH
SM_alpha_s_M_Z_S378,SM,qcalcgeom,symbolic,,0.1179,,GAP,dpm,PAPER_1209HH
SM_alpha_s_M_Z_S378,SM,qcalcgeom,numerical,,0.1179,,GAP,dpm,PAPER_1209HH
SM_alpha_s_M_Z_S378,SM,qcalcgeom,discrete,,0.1179,,GAP,dpm,PAPER_1209HH
SM_alpha_s_M_Z_S378,SM,bsfg,symbolic,,0.1179,,GAP,dpm,PAPER_1209HH
SM_alpha_s_M_Z_S378,SM,bsfg,numerical,,0.1179,,GAP,dpm,PAPER_1209HH
SM_alpha_s_M_Z_S378,SM,bsfg,discrete,,0.1179,,GAP,dpm,PAPER_1209HH
SM_alpha_s_M_Z_S378,SM,dpm,symbolic,0.11791666666666667,0.1179,0.014136,OK,dpm,PAPER_1209HH
SM_alpha_s_M_Z_S378,SM,dpm,numerical,0.11791666666666667,0.1179,0.014136,OK,dpm,PAPER_1209HH
SM_alpha_s_M_Z_S378,SM,dpm,discrete,0.11791666666666667,0.1179,0.014136,OK,dpm,PAPER_1209HH
SM_alpha_s_M_Z_S378,SM,d26,symbolic,,0.1179,,GAP,dpm,PAPER_1209HH
SM_alpha_s_M_Z_S378,SM,d26,numerical,,0.1179,,GAP,dpm,PAPER_1209HH
SM_alpha_s_M_Z_S378,SM,d26,discrete,,0.1179,,GAP,dpm,PAPER_1209HH
SM_cabibbo_sin_S379,SM,qcalcgeom,symbolic,,0.2243,,GAP,dpm,PAPER_1209HH
SM_cabibbo_sin_S379,SM,qcalcgeom,numerical,,0.2243,,GAP,dpm,PAPER_1209HH
SM_cabibbo_sin_S379,SM,qcalcgeom,discrete,,0.2243,,GAP,dpm,PAPER_1209HH
SM_cabibbo_sin_S379,SM,bsfg,symbolic,,0.2243,,GAP,dpm,PAPER_1209HH
SM_cabibbo_sin_S379,SM,bsfg,numerical,,0.2243,,GAP,dpm,PAPER_1209HH
SM_cabibbo_sin_S379,SM,bsfg,discrete,,0.2243,,GAP,dpm,PAPER_1209HH
SM_cabibbo_sin_S379,SM,dpm,symbolic,0.22433333333333338,0.2243,0.014861,OK,dpm,PAPER_1209HH
SM_cabibbo_sin_S379,SM,dpm,numerical,0.22433333333333338,0.2243,0.014861,OK,dpm,PAPER_1209HH
SM_cabibbo_sin_S379,SM,dpm,discrete,0.22433333333333338,0.2243,0.014861,OK,dpm,PAPER_1209HH
SM_cabibbo_sin_S379,SM,d26,symbolic,,0.2243,,GAP,dpm,PAPER_1209HH
SM_cabibbo_sin_S379,SM,d26,numerical,,0.2243,,GAP,dpm,PAPER_1209HH
SM_cabibbo_sin_S379,SM,d26,discrete,,0.2243,,GAP,dpm,PAPER_1209HH
SM_cabibbo_sin_alternate,SM,qcalcgeom,symbolic,,0.22431,,GAP,dpm,PAPER_1167
SM_cabibbo_sin_alternate,SM,qcalcgeom,numerical,,0.22431,,GAP,dpm,PAPER_1167
SM_cabibbo_sin_alternate,SM,qcalcgeom,discrete,,0.22431,,GAP,dpm,PAPER_1167
SM_cabibbo_sin_alternate,SM,bsfg,symbolic,,0.22431,,GAP,dpm,PAPER_1167
SM_cabibbo_sin_alternate,SM,bsfg,numerical,,0.22431,,GAP,dpm,PAPER_1167
SM_cabibbo_sin_alternate,SM,bsfg,discrete,,0.22431,,GAP,dpm,PAPER_1167
SM_cabibbo_sin_alternate,SM,dpm,symbolic,0.22425339506172842,0.22431,0.025235,OK,dpm,PAPER_1167
SM_cabibbo_sin_alternate,SM,dpm,numerical,0.22425339506172842,0.22431,0.025235,OK,dpm,PAPER_1167
SM_cabibbo_sin_alternate,SM,dpm,discrete,0.22425339506172842,0.22431,0.025235,OK,dpm,PAPER_1167
SM_cabibbo_sin_alternate,SM,d26,symbolic,,0.22431,,GAP,dpm,PAPER_1167
SM_cabibbo_sin_alternate,SM,d26,numerical,,0.22431,,GAP,dpm,PAPER_1167
SM_cabibbo_sin_alternate,SM,d26,discrete,,0.22431,,GAP,dpm,PAPER_1167
SM_cabibbo_sin_primary,SM,qcalcgeom,symbolic,,0.22431,,GAP,dpm,PAPER_1167
SM_cabibbo_sin_primary,SM,qcalcgeom,numerical,,0.22431,,GAP,dpm,PAPER_1167
SM_cabibbo_sin_primary,SM,qcalcgeom,discrete,,0.22431,,GAP,dpm,PAPER_1167
SM_cabibbo_sin_primary,SM,bsfg,symbolic,,0.22431,,GAP,dpm,PAPER_1167
SM_cabibbo_sin_primary,SM,bsfg,numerical,,0.22431,,GAP,dpm,PAPER_1167
SM_cabibbo_sin_primary,SM,bsfg,discrete,,0.22431,,GAP,dpm,PAPER_1167
SM_cabibbo_sin_primary,SM,dpm,symbolic,0.22429315476190478,0.22431,0.007510,OK,dpm,PAPER_1167
SM_cabibbo_sin_primary,SM,dpm,numerical,0.22429315476190478,0.22431,0.007510,OK,dpm,PAPER_1167
SM_cabibbo_sin_primary,SM,dpm,discrete,0.22429315476190478,0.22431,0.007510,OK,dpm,PAPER_1167
SM_cabibbo_sin_primary,SM,d26,symbolic,,0.22431,,GAP,dpm,PAPER_1167
SM_cabibbo_sin_primary,SM,d26,numerical,,0.22431,,GAP,dpm,PAPER_1167
SM_cabibbo_sin_primary,SM,d26,discrete,,0.22431,,GAP,dpm,PAPER_1167
SM_cabibbo_theta_deg_S326,SM,qcalcgeom,symbolic,,13.04,,GAP,dpm,PAPER_1167
SM_cabibbo_theta_deg_S326,SM,qcalcgeom,numerical,,13.04,,GAP,dpm,PAPER_1167
SM_cabibbo_theta_deg_S326,SM,qcalcgeom,discrete,,13.04,,GAP,dpm,PAPER_1167
SM_cabibbo_theta_deg_S326,SM,bsfg,symbolic,,13.04,,GAP,dpm,PAPER_1167
SM_cabibbo_theta_deg_S326,SM,bsfg,numerical,,13.04,,GAP,dpm,PAPER_1167
SM_cabibbo_theta_deg_S326,SM,bsfg,discrete,,13.04,,GAP,dpm,PAPER_1167
SM_cabibbo_theta_deg_S326,SM,dpm,symbolic,13.192164874703982,13.04,1.166909,OK,dpm,PAPER_1167
SM_cabibbo_theta_deg_S326,SM,dpm,numerical,13.192164874703982,13.04,1.166909,OK,dpm,PAPER_1167
SM_cabibbo_theta_deg_S326,SM,dpm,discrete,13.192164874703982,13.04,1.166909,OK,dpm,PAPER_1167
SM_cabibbo_theta_deg_S326,SM,d26,symbolic,,13.04,,GAP,dpm,PAPER_1167
SM_cabibbo_theta_deg_S326,SM,d26,numerical,,13.04,,GAP,dpm,PAPER_1167
SM_cabibbo_theta_deg_S326,SM,d26,discrete,,13.04,,GAP,dpm,PAPER_1167
SM_delta_CP,SM,qcalcgeom,symbolic,,1.144,,GAP,dpm,PAPER_1209HH
SM_delta_CP,SM,qcalcgeom,numerical,,1.144,,GAP,dpm,PAPER_1209HH
SM_delta_CP,SM,qcalcgeom,discrete,,1.144,,GAP,dpm,PAPER_1209HH
SM_delta_CP,SM,bsfg,symbolic,,1.144,,GAP,dpm,PAPER_1209HH
SM_delta_CP,SM,bsfg,numerical,,1.144,,GAP,dpm,PAPER_1209HH
SM_delta_CP,SM,bsfg,discrete,,1.144,,GAP,dpm,PAPER_1209HH
SM_delta_CP,SM,dpm,symbolic,1.1513333333333335,1.144,0.641026,OK,dpm,PAPER_1209HH
SM_delta_CP,SM,dpm,numerical,1.1513333333333335,1.144,0.641026,OK,dpm,PAPER_1209HH
SM_delta_CP,SM,dpm,discrete,1.1513333333333335,1.144,0.641026,OK,dpm,PAPER_1209HH
SM_delta_CP,SM,d26,symbolic,,1.144,,GAP,dpm,PAPER_1209HH
SM_delta_CP,SM,d26,numerical,,1.144,,GAP,dpm,PAPER_1209HH
SM_delta_CP,SM,d26,discrete,,1.144,,GAP,dpm,PAPER_1209HH
SM_eta_gamma_gamma_BR,SM,qcalcgeom,symbolic,,39.4,,GAP,dpm,PAPER_1209HH
SM_eta_gamma_gamma_BR,SM,qcalcgeom,numerical,,39.4,,GAP,dpm,PAPER_1209HH
SM_eta_gamma_gamma_BR,SM,qcalcgeom,discrete,,39.4,,GAP,dpm,PAPER_1209HH
SM_eta_gamma_gamma_BR,SM,bsfg,symbolic,,39.4,,GAP,dpm,PAPER_1209HH
SM_eta_gamma_gamma_BR,SM,bsfg,numerical,,39.4,,GAP,dpm,PAPER_1209HH
SM_eta_gamma_gamma_BR,SM,bsfg,discrete,,39.4,,GAP,dpm,PAPER_1209HH
SM_eta_gamma_gamma_BR,SM,dpm,symbolic,39.44166666666666,39.4,0.105753,OK,dpm,PAPER_1209HH
SM_eta_gamma_gamma_BR,SM,dpm,numerical,39.44166666666666,39.4,0.105753,OK,dpm,PAPER_1209HH
SM_eta_gamma_gamma_BR,SM,dpm,discrete,39.44166666666666,39.4,0.105753,OK,dpm,PAPER_1209HH
SM_eta_gamma_gamma_BR,SM,d26,symbolic,,39.4,,GAP,dpm,PAPER_1209HH
SM_eta_gamma_gamma_BR,SM,d26,numerical,,39.4,,GAP,dpm,PAPER_1209HH
SM_eta_gamma_gamma_BR,SM,d26,discrete,,39.4,,GAP,dpm,PAPER_1209HH
SM_generation_count,SM,qcalcgeom,symbolic,,3,,GAP,dpm,PAPER_1167
SM_generation_count,SM,qcalcgeom,numerical,,3,,GAP,dpm,PAPER_1167
SM_generation_count,SM,qcalcgeom,discrete,,3,,GAP,dpm,PAPER_1167
SM_generation_count,SM,bsfg,symbolic,,3,,GAP,dpm,PAPER_1167
SM_generation_count,SM,bsfg,numerical,,3,,GAP,dpm,PAPER_1167
SM_generation_count,SM,bsfg,discrete,,3,,GAP,dpm,PAPER_1167
SM_generation_count,SM,dpm,symbolic,3,3,0.000000,EXACT,dpm,PAPER_1167
SM_generation_count,SM,dpm,numerical,3,3,0.000000,EXACT,dpm,PAPER_1167
SM_generation_count,SM,dpm,discrete,3,3,0.000000,EXACT,dpm,PAPER_1167
SM_generation_count,SM,d26,symbolic,,3,,GAP,dpm,PAPER_1167
SM_generation_count,SM,d26,numerical,,3,,GAP,dpm,PAPER_1167
SM_generation_count,SM,d26,discrete,,3,,GAP,dpm,PAPER_1167
SM_higgs_lambda_S377,SM,qcalcgeom,symbolic,,0.1293,,GAP,dpm,PAPER_1209HH
SM_higgs_lambda_S377,SM,qcalcgeom,numerical,,0.1293,,GAP,dpm,PAPER_1209HH
SM_higgs_lambda_S377,SM,qcalcgeom,discrete,,0.1293,,GAP,dpm,PAPER_1209HH
SM_higgs_lambda_S377,SM,bsfg,symbolic,,0.1293,,GAP,dpm,PAPER_1209HH
SM_higgs_lambda_S377,SM,bsfg,numerical,,0.1293,,GAP,dpm,PAPER_1209HH
SM_higgs_lambda_S377,SM,bsfg,discrete,,0.1293,,GAP,dpm,PAPER_1209HH
SM_higgs_lambda_S377,SM,dpm,symbolic,0.1294375,0.1293,0.106342,OK,dpm,PAPER_1209HH
SM_higgs_lambda_S377,SM,dpm,numerical,0.1294375,0.1293,0.106342,OK,dpm,PAPER_1209HH
SM_higgs_lambda_S377,SM,dpm,discrete,0.1294375,0.1293,0.106342,OK,dpm,PAPER_1209HH
SM_higgs_lambda_S377,SM,d26,symbolic,,0.1293,,GAP,dpm,PAPER_1209HH
SM_higgs_lambda_S377,SM,d26,numerical,,0.1293,,GAP,dpm,PAPER_1209HH
SM_higgs_lambda_S377,SM,d26,discrete,,0.1293,,GAP,dpm,PAPER_1209HH
SM_higgs_lambda_S441,SM,qcalcgeom,symbolic,,0.13,,GAP,dpm,PAPER_1209HH
SM_higgs_lambda_S441,SM,qcalcgeom,numerical,,0.13,,GAP,dpm,PAPER_1209HH
SM_higgs_lambda_S441,SM,qcalcgeom,discrete,,0.13,,GAP,dpm,PAPER_1209HH
SM_higgs_lambda_S441,SM,bsfg,symbolic,,0.13,,GAP,dpm,PAPER_1209HH
SM_higgs_lambda_S441,SM,bsfg,numerical,,0.13,,GAP,dpm,PAPER_1209HH
SM_higgs_lambda_S441,SM,bsfg,discrete,,0.13,,GAP,dpm,PAPER_1209HH
SM_higgs_lambda_S441,SM,dpm,symbolic,0.12983333333333336,0.13,0.128205,OK,dpm,PAPER_1209HH
SM_higgs_lambda_S441,SM,dpm,numerical,0.12983333333333336,0.13,0.128205,OK,dpm,PAPER_1209HH
SM_higgs_lambda_S441,SM,dpm,discrete,0.12983333333333336,0.13,0.128205,OK,dpm,PAPER_1209HH
SM_higgs_lambda_S441,SM,d26,symbolic,,0.13,,GAP,dpm,PAPER_1209HH
SM_higgs_lambda_S441,SM,d26,numerical,,0.13,,GAP,dpm,PAPER_1209HH
SM_higgs_lambda_S441,SM,d26,discrete,,0.13,,GAP,dpm,PAPER_1209HH
SM_jarlskog_J,SM,qcalcgeom,symbolic,,3e-05,,GAP,dpm,PAPER_1209HH
SM_jarlskog_J,SM,qcalcgeom,numerical,,3e-05,,GAP,dpm,PAPER_1209HH
SM_jarlskog_J,SM,qcalcgeom,discrete,,3e-05,,GAP,dpm,PAPER_1209HH
SM_jarlskog_J,SM,bsfg,symbolic,,3e-05,,GAP,dpm,PAPER_1209HH
SM_jarlskog_J,SM,bsfg,numerical,,3e-05,,GAP,dpm,PAPER_1209HH
SM_jarlskog_J,SM,bsfg,discrete,,3e-05,,GAP,dpm,PAPER_1209HH
SM_jarlskog_J,SM,dpm,symbolic,3.0138750000000003e-05,3e-05,0.462500,OK,dpm,PAPER_1209HH
SM_jarlskog_J,SM,dpm,numerical,3.0138750000000003e-05,3e-05,0.462500,OK,dpm,PAPER_1209HH
SM_jarlskog_J,SM,dpm,discrete,3.0138750000000003e-05,3e-05,0.462500,OK,dpm,PAPER_1209HH
SM_jarlskog_J,SM,d26,symbolic,,3e-05,,GAP,dpm,PAPER_1209HH
SM_jarlskog_J,SM,d26,numerical,,3e-05,,GAP,dpm,PAPER_1209HH
SM_jarlskog_J,SM,d26,discrete,,3e-05,,GAP,dpm,PAPER_1209HH
SM_mH_over_mt,SM,qcalcgeom,symbolic,,0.7252880884822515,,GAP,dpm,PAPER_1209HH
SM_mH_over_mt,SM,qcalcgeom,numerical,,0.7252880884822515,,GAP,dpm,PAPER_1209HH
SM_mH_over_mt,SM,qcalcgeom,discrete,,0.7252880884822515,,GAP,dpm,PAPER_1209HH
SM_mH_over_mt,SM,bsfg,symbolic,,0.7252880884822515,,GAP,dpm,PAPER_1209HH
SM_mH_over_mt,SM,bsfg,numerical,,0.7252880884822515,,GAP,dpm,PAPER_1209HH
