quantity,kind,detail
geo_magnetopause_R_E,odmap_gap,PAPER_1167
geo_magnetopause_R_E,odmap_gap,PAPER_1167
geo_magnetopause_R_E,odmap_gap,PAPER_1167
geo_magnetopause_R_E,odmap_gap,PAPER_1167
geo_magnetopause_R_E,odmap_gap,PAPER_1167
geo_magnetopause_R_E,odmap_gap,PAPER_1167
geo_ocean_salinity_ppt,odmap_gap,PAPER_1167
geo_ocean_salinity_ppt,odmap_gap,PAPER_1167
geo_ocean_salinity_ppt,odmap_gap,PAPER_1167
geo_ocean_salinity_ppt,odmap_gap,PAPER_1167
geo_ocean_salinity_ppt,odmap_gap,PAPER_1167
geo_ocean_salinity_ppt,odmap_gap,PAPER_1167
geo_ocean_salinity_ppt,odmap_gap,PAPER_1167
geo_ocean_salinity_ppt,odmap_gap,PAPER_1167
geo_ocean_salinity_ppt,odmap_gap,PAPER_1167
higgs_vev,odmap_gap,PAPER_1636
higgs_vev,odmap_gap,PAPER_1636
higgs_vev,odmap_gap,PAPER_1636
higgs_vev,odmap_gap,PAPER_1636
higgs_vev,odmap_gap,PAPER_1636
higgs_vev,odmap_gap,PAPER_1636
higgs_vev,odmap_gap,PAPER_1636
higgs_vev,odmap_gap,PAPER_1636
higgs_vev,odmap_gap,PAPER_1636
hubble_tension,odmap_gap,PAPER_1676
hubble_tension,odmap_gap,PAPER_1676
hubble_tension,odmap_gap,PAPER_1676
hubble_tension,odmap_gap,PAPER_1676
hubble_tension,odmap_gap,PAPER_1676
hubble_tension,odmap_gap,PAPER_1676
hubble_tension,odmap_gap,PAPER_1676
hubble_tension,odmap_gap,PAPER_1676
hubble_tension,odmap_gap,PAPER_1676
m_W_alt,odmap_gap,PAPER_1686
m_W_alt,odmap_gap,PAPER_1686
m_W_alt,odmap_gap,PAPER_1686
m_W_alt,odmap_gap,PAPER_1686
m_W_alt,odmap_gap,PAPER_1686
m_W_alt,odmap_gap,PAPER_1686
m_W_alt,odmap_gap,PAPER_1686
m_W_alt,odmap_gap,PAPER_1686
m_W_alt,odmap_gap,PAPER_1686
mp_me_ratio,odmap_gap,PAPER_1167
mp_me_ratio,odmap_gap,PAPER_1167
mp_me_ratio,odmap_gap,PAPER_1167
mp_me_ratio,odmap_gap,PAPER_1167
mp_me_ratio,odmap_gap,PAPER_1167
mp_me_ratio,odmap_gap,PAPER_1167
mp_me_ratio,odmap_gap,PAPER_1167
mp_me_ratio,odmap_gap,PAPER_1167
mp_me_ratio,odmap_gap,PAPER_1167
n_s_scalar_tilt,odmap_gap,PAPER_1736
n_s_scalar_tilt,odmap_gap,PAPER_1736
n_s_scalar_tilt,odmap_gap,PAPER_1736
n_s_scalar_tilt,odmap_gap,PAPER_1736
n_s_scalar_tilt,odmap_gap,PAPER_1736
n_s_scalar_tilt,odmap_gap,PAPER_1736
n_s_scalar_tilt,odmap_gap,PAPER_1736
n_s_scalar_tilt,odmap_gap,PAPER_1736
n_s_scalar_tilt,odmap_gap,PAPER_1736
omega_lambda_6_5_SSQ,odmap_gap,PAPER_1696
omega_lambda_6_5_SSQ,odmap_gap,PAPER_1696
omega_lambda_6_5_SSQ,odmap_gap,PAPER_1696
omega_lambda_6_5_SSQ,odmap_gap,PAPER_1696
omega_lambda_6_5_SSQ,odmap_gap,PAPER_1696
omega_lambda_6_5_SSQ,odmap_gap,PAPER_1696
omega_lambda_6_5_SSQ,odmap_gap,PAPER_1696
omega_lambda_6_5_SSQ,odmap_gap,PAPER_1696
omega_lambda_6_5_SSQ,odmap_gap,PAPER_1696
periodic_table_periods,odmap_gap,PAPER_1167
periodic_table_periods,odmap_gap,PAPER_1167
periodic_table_periods,odmap_gap,PAPER_1167
periodic_table_periods,odmap_gap,PAPER_1167
periodic_table_periods,odmap_gap,PAPER_1167
periodic_table_periods,odmap_gap,PAPER_1167
periodic_table_periods,odmap_gap,PAPER_1167
periodic_table_periods,odmap_gap,PAPER_1167
periodic_table_periods,odmap_gap,PAPER_1167
quantum_supremacy_qubits,odmap_gap,PAPER_1655
quantum_supremacy_qubits,odmap_gap,PAPER_1655
quantum_supremacy_qubits,odmap_gap,PAPER_1655
quantum_supremacy_qubits,odmap_gap,PAPER_1655
quantum_supremacy_qubits,odmap_gap,PAPER_1655
quantum_supremacy_qubits,odmap_gap,PAPER_1655
quantum_supremacy_qubits,odmap_gap,PAPER_1655
quantum_supremacy_qubits,odmap_gap,PAPER_1655
quantum_supremacy_qubits,odmap_gap,PAPER_1655
stefan_boltzmann_prefactor,odmap_gap,PAPER_1167
stefan_boltzmann_prefactor,odmap_gap,PAPER_1167
stefan_boltzmann_prefactor,odmap_gap,PAPER_1167
stefan_boltzmann_prefactor,odmap_gap,PAPER_1167
stefan_boltzmann_prefactor,odmap_gap,PAPER_1167
stefan_boltzmann_prefactor,odmap_gap,PAPER_1167
stefan_boltzmann_prefactor,odmap_gap,PAPER_1167
stefan_boltzmann_prefactor,odmap_gap,PAPER_1167
stefan_boltzmann_prefactor,odmap_gap,PAPER_1167
surface_code_threshold,odmap_gap,PAPER_1746
surface_code_threshold,odmap_gap,PAPER_1746
surface_code_threshold,odmap_gap,PAPER_1746
surface_code_threshold,odmap_gap,PAPER_1746
surface_code_threshold,odmap_gap,PAPER_1746
surface_code_threshold,odmap_gap,PAPER_1746
surface_code_threshold,odmap_gap,PAPER_1746
surface_code_threshold,odmap_gap,PAPER_1746
surface_code_threshold,odmap_gap,PAPER_1746
weinberg_sin2,odmap_gap,PAPER_1167
weinberg_sin2,odmap_gap,PAPER_1167
weinberg_sin2,odmap_gap,PAPER_1167
weinberg_sin2,odmap_gap,PAPER_1167
weinberg_sin2,odmap_gap,PAPER_1167
weinberg_sin2,odmap_gap,PAPER_1167
weinberg_sin2,odmap_gap,PAPER_1167
weinberg_sin2,odmap_gap,PAPER_1167
weinberg_sin2,odmap_gap,PAPER_1167
