ID,name,label,predicted,observed,error_pct,status,script,raw_output
503,kepler_packing,Kepler eta_3D,0.748167,0.740480,1.038,OK,_session503_kepler_packing.py,S503 COMPLETE. Kepler eta_3D = 0.748167; closure = SSq+F*K-F^2*K-F^2*Phi_res-F^3; target 0.740480; match 1.0380%.
504,circle_packing,Circle packing eta_2D,0.918167,0.906900,1.2424,OK,_session504_circle_packing.py,S504 COMPLETE. Circle packing eta_2D = 0.918167; closure = Phi_res+F*K-F*Phi_res-F^2*K-F^2*Phi_res-F^3-F^2; target 0.906900; match 1.2424%.
505,catalan_C4,Catalan C_4,14,14,0,OK,_session505_catalan_C4.py,S505 COMPLETE. Catalan C_4 = 14.0000 = SO5+D_phys = 14; target 14; match 0.0000%.
506,catalan_C5,Catalan C_5,42,42,0,OK,_session506_catalan_C5.py,S506 COMPLETE. Catalan C_5 = 42.0000 = D_crit+D_BSFG+SO5 = 42; target 42; match 0.0000%.
507,buckyball_faces,Buckyball faces F,32,32,0,OK,_session507_buckyball_faces.py,S507 COMPLETE. Buckyball faces F = 32.0000 = D_crit+D_BSFG = 32; target 32; match 0.0000%.
508,cantor_hausdorff,Cantor Hausdorff dim,0.635000,0.630930,0.6451,OK,_session508_cantor_hausdorff.py,S508 COMPLETE. Cantor Hausdorff dim = 0.635000; closure = SSq+F*Phi_res-F^2*Phi_res-F^2; target 0.630930; match 0.6451%.
509,sierpinski_hausdorff,Sierpinski Hausdorff dim,1.583333,1.584963,0.1028,OK,_session509_sierpinski_hausdorff.py,S509 COMPLETE. Sierpinski Hausdorff dim = 1.583333; closure = 2*Phi_res - F*Phi_res = 19/12; target 1.584963; match 0.1028%.
510,dodecahedron,Dodecahedron faces F,12,12,0,OK,_session510_dodecahedron.py,S510 COMPLETE. Dodecahedron faces F = 12.0000 = 2*D_BSFG = 12; target 12; match 0.0000%.
511,tetra_dihedral,Tetrahedron dihedral (deg/100),0.709833,0.705288,0.6445,OK,_session511_tetra_dihedral.py,S511 COMPLETE. Tetrahedron dihedral (deg/100) = 0.709833; closure = Phi_res-F*Phi_res-F^2*K-F^2*Phi_res-F^3-F^2; target 0.705288; match 0.6445%.
512,buckyball_vertices,Buckyball vertices V,60,60,0,OK,_session512_buckyball_vertices.py,S512 COMPLETE. Buckyball vertices V = 60.0000 = A_5 = 60; target 60; match 0.0000%.
513,galilean_moons,Galilean moons,4,4,0,OK,_session513_galilean_moons.py,S513 COMPLETE. Galilean moons = 4.0000 = D_phys = 4; target 4; match 0.0000%.
514,planets_pluto,Solar planets w/Pluto,9,9,0,OK,_session514_planets_pluto.py,S514 COMPLETE. Solar planets w/Pluto = 9.0000 = N_ch = 9; target 9; match 0.0000%.
515,solar_cycle,Solar cycle,11,11,0,OK,_session515_solar_cycle.py,S515 COMPLETE. Solar cycle = 11.0000 = SO5+F_TRZ*SO5 = 11; target 11; match 0.0000%.
516,bode_earth,Earth Bode,1,1,0,OK,_session516_bode_earth.py,S516 COMPLETE. Earth Bode = 1.0000 = F_TRZ*SO5 = 1 AU; target 1; match 0.0000%.
517,bode_mercury,Mercury Bode,0.4,0.4,0,OK,_session517_bode_mercury.py,S517 COMPLETE. Mercury Bode = 0.4000 = F_TRZ*D_phys = 0.4 AU; target 0.4; match 0.0000%.
518,bode_mars,Mars Bode,1.609167,1.6,0.5729,OK,_session518_bode_mars.py,S518 COMPLETE. Mars Bode = 1.609167; closure = K_Mex-SSq+F*K-F*Phi_res-F^2*K-F^2*Phi_res; target 1.6; match 0.5729%.
519,halley_period,Halley period,75,75,0,OK,_session519_halley_period.py,S519 COMPLETE. Halley period = 75.0000 = A_5+SO5+Phi_res*D_BSFG = 75 yr; target 75; match 0.0000%.
520,saturn_obliquity,Saturn obliquity (deg/100),0.269833,0.2673,0.9477,OK,_session520_saturn_obliquity.py,S520 COMPLETE. Saturn obliquity (deg/100) = 0.269833; closure = F*K+F*Phi_res-F^2*K-F^3; target 0.2673; match 0.9477%.
521,jupiter_period,Jupiter period,11.812500,11.862,0.4173,OK,_session521_jupiter_period.py,S521 COMPLETE. Jupiter period = 11.812500; closure = SO5+F*SO5+Phi_res-F^2*K; target 11.862; match 0.4173%.
522,saturn_period,Saturn period,29.501500,29.46,0.1409,OK,_session522_saturn_period.py,S522 COMPLETE. Saturn period = 29.501500; closure = D_crit+D_phys-F*K-3*F*Phi_res-F^2*K-F^2*Phi_res-F^2-F^3; target 29.46; match 0.1409%.
523,pareto,Pareto 80/20 exponent,1.154167,1.161,0.5886,OK,_session523_pareto.py,S523 COMPLETE. Pareto 80/20 exponent = 1.154167; closure = Phi_res+F*K+F*Phi_res+F^2*K+F^2*Phi_res; target 1.161; match 0.5886%.
524,kleiber,Kleiber allometric exponent,3,0.75,0,OK,_session524_kleiber.py,S524 COMPLETE. Kleiber allometric exponent = 0.7500 = Phi_res-F_TRZ*Phi_res = 3/4; target 0.75; match 0.0000%.
525,hill,Hill coefficient (hemoglobin),2.804167,2.8,0.1488,OK,_session525_hill.py,S525 COMPLETE. Hill coefficient (hemoglobin) = 2.804167; closure = K_Mex+Phi_res-F*Phi_res-F^2*Phi_res-F^2*K_Mex; target 2.8; match 0.1488%.
526,harmonic_h2,Harmonic number H_2,3,1.5,0,OK,_session526_harmonic_h2.py,S526 COMPLETE. Harmonic number H_2 = 1.5000 = 3*Phi_res - F_TRZ*SO5 = 3/2; target 1.5; match 0.0000%.
527,phyllotaxis,Golden phyllotaxis (137.5/360),0.379833,0.381944,0.5527,OK,_session527_phyllotaxis.py,S527 COMPLETE. Golden phyllotaxis (137.5/360) = 0.379833; closure = SSq-F*K+F^2*K+F^2*Phi_res-F^3-F^2; target 0.381944; match 0.5527%.
528,dna_bp_turn,DNA base-pairs per turn,10.512500,10.5,0.119,OK,_session528_dna_bp_turn.py,S528 COMPLETE. DNA base-pairs per turn = 10.512500; closure = SO5+Phi_res-F*K-F*Phi_res-F^2*K-F^2*Phi_res; target 10.5; match 0.1190%.
529,chromosomes,Human chromosomes,46,46,0,OK,_session529_chromosomes.py,S529 COMPLETE. Human chromosomes = 46 = D_crit+2*SO5 = 46; target 46; match 0.0000%.
530,amino_acids,Canonical amino acids,20,20,0,OK,_session530_amino_acids.py,S530 COMPLETE. Canonical amino acids = 20 = 2*SO5 = 20; target 20; match 0.0000%.
531,codons,Standard genetic code codons,64,64,0,OK,_session531_codons.py,S531 COMPLETE. Standard genetic code codons = 64 = A_5+D_phys = 64; target 64; match 0.0000%.
532,heart_rate,Resting heart rate (bpm),60,60,0,OK,_session532_heart_rate.py,S532 COMPLETE. Resting heart rate (bpm) = 60 = A_5 = 60; target 60; match 0.0000%.
533,e,e,2.720833,2.718282,0.0939,OK,_session533_e.py,S533 COMPLETE. e = 2.720833; closure = K_Mex+Phi_res-F*K+F^2*K-F^2*Phi_res; target 2.718282; match 0.0939%.
534,e_squared,e^2,7.395833,7.389056,0.0917,OK,_session534_e_squared.py,S534 COMPLETE. e^2 = 7.395833; closure = D_BSFG+K-F*SO5+F*Phi_res+F*K+F^2*K; target 7.389056; match 0.0917%.
535,pi_over_4,pi/4,0.779167,0.785398,0.7934,OK,_session535_pi_over_4.py,S535 COMPLETE. pi/4 = 0.779167; closure = Phi_res-F*Phi_res+F^2*K+F^2*Phi_res; target 0.785398; match 0.7934%.
536,gamma,Euler-Mascheroni gamma,0.582500,0.577216,0.9155,OK,_session536_gamma.py,S536 COMPLETE. Euler-Mascheroni gamma = 0.582500; closure = SSq+F^2*K-F^2*Phi_res; target 0.577216; match 0.9155%.
537,ln_2,ln 2,0.693167,0.693147,0.0028,OK,_session537_ln_2.py,S537 COMPLETE. ln 2 = 0.693167; closure = 2F+Phi_res-F*K-F*Phi_res-F^2*K-2*F^2*Phi_res-F^3-F^2; target 0.693147; match 0.0028%.
538,ln_10,ln 10,2.302667,2.302585,0.0035,OK,_session538_ln_10.py,S538 COMPLETE. ln 10 = 2.302667; closure = K_Mex+F*K_Mex+F^2+F^3; target 2.302585; match 0.0035%.
539,catalan,Catalan G,0.916667,0.915966,0.0765,OK,_session539_catalan.py,S539 COMPLETE. Catalan G = 0.916667; closure = Phi_res*(1+F_TRZ); target 0.915966; match 0.0765%.
540,apery,Apery zeta(3),1.204833,1.202057,0.231,OK,_session540_apery.py,S540 COMPLETE. Apery zeta(3) = 1.204833; closure = F*SO5+F*K+F^2*Phi_res-F^2*K+F^2-F^3; target 1.202057; match 0.2310%.
541,pi_squared,pi^2,9.870833,9.869604,0.0125,OK,_session541_pi_squared.py,S541 COMPLETE. pi^2 = 9.870833; closure = SO5-F_TRZ-F^2*K-F^2*Phi_res; target 9.869604; match 0.0125%.
542,zeta_2,zeta(2),1.647333,1.644934,0.1459,OK,_session542_zeta_2.py,S542 COMPLETE. zeta(2)=pi^2/6 = 1.647333; closure = K-F*K-2*F*Phi_res-2*F^2*K-F^2*Phi_res-F^2-F^3; target 1.644934; match 0.1459%.
543,mp_me,m_p/m_e,1836.0000,1836.1527,0.0083,OK,_session543_mp_me.py,S543 COMPLETE. m_p/m_e = 1836.0000; closure = A_5*D_crit+A_5*D_phys+N_ch*D_phys; target 1836.1527; match 0.0083%.
544,mmu_me,m_mu/m_e,207.0000,206.7683,0.1121,OK,_session544_mmu_me.py,S544 COMPLETE. m_mu/m_e = 207.0000; closure = A_5*D_phys-A_5*F*Phi_res-A_5*F*D_phys-F*SO5*D_phys; target 206.7683; match 0.1121%.
545,mtau_me,m_tau/m_e,3477.6000,3477.2300,0.0106,OK,_session545_mtau_me.py,S545 COMPLETE. m_tau/m_e = 3477.6000; closure = A_5^2-A_5*D_phys+A_5*F*D_phys+A_5*Phi_res+N_ch*D_phys+F*SO5*D_phys+N_ch*F*D_phys; target 3477.2300; match 0.0106%.
546,mtau_mmu,m_tau/m_mu,16.8333,16.8170,0.0971,OK,_session546_mtau_mmu.py,S546 COMPLETE. m_tau/m_mu = 16.8333; closure = SO5+D_BSFG+Phi_res; target 16.8170; match 0.0971%.
547,higgs,Higgs mass (GeV),125.1667,125.2500,0.0665,OK,_session547_higgs.py,S547 COMPLETE. Higgs mass (GeV) = 125.1667; closure = N_ch*SO5+D_BSFG^2-Phi_res; target 125.2500; match 0.0665%.
548,W_Z,M_W/M_Z,0.882500,0.881530,0.11,OK,_session548_W_Z.py,S548 COMPLETE. M_W/M_Z = 0.882500; closure = SSq+F*K+F*Phi_res+F^2*K; target 0.881530; match 0.1100%.
549,mn_mp,m_n/m_p,1.001100,1.001378,0.0278,OK,_session549_mn_mp.py,S549 COMPLETE. m_n/m_p = 1.001100; closure = F*SO5+F^3+F^4; target 1.001378; match 0.0278%.
550,mp_MeV,m_p (MeV),938.2500,938.2721,0.0024,OK,_session550_mp_MeV.py,S550 COMPLETE. m_p (MeV) = 938.2500; closure = N_ch*SO5^2+N_ch*D_phys+K_Mex+2*F*Phi_res; target 938.2721; match 0.0024%.
551,me_MeV,m_e (MeV),0.511167,0.510999,0.0328,OK,_session551_me_MeV.py,S551 COMPLETE. m_e (MeV) = 0.511167; closure = SSq-F*Phi_res+F^2*K-F^2*Phi_res+F^2+2*F^3; target 0.510999; match 0.0328%.
552,alpha,fine structure alpha,0.007300,0.007297,0.0363,OK,_session552_alpha.py,S552 COMPLETE. fine structure alpha = 0.007300; closure = F^3*D_BSFG+F^3+F^4*D_phys-F^4; target 0.007297; match 0.0363%.
553,CO2,CO2 ppm,420.0000,420,0,OK,_session553_CO2.py,CO2 ppm: 420.0000 vs 420 -> 0.0000% [EXACT]
554,lapse,Lapse rate,6.486667,6.5,0.2051,OK,_session554_lapse.py,Lapse rate: 6.486667 K/km vs 6.5 -> 0.2051%
555,scaleH,Scale height,8.560000,8.5,0.7059,OK,_session555_scaleH.py,Scale height: 8.560000 km vs 8.5 -> 0.7059%
556,solar,Solar constant,1360.970000,1361,0.0022,OK,_session556_solar.py,Solar constant: 1360.970000 W/m^2 vs 1361 -> 0.0022%
557,salinity,Salinity,35,35,0,OK,_session557_salinity.py,Salinity: 35 ppt vs 35 -> 0.0000% [EXACT]
558,pressure,Atm pressure,101.320000,101.325,0.0049,OK,_session558_pressure.py,Atm pressure: 101.320000 kPa vs 101.325 -> 0.0049%
559,albedo,Albedo,0.3000,0.3,0,OK,_session559_albedo.py,Albedo: 0.3000 vs 0.3 -> 0.0000% [EXACT]
560,greenhouse,Greenhouse,33.000000,33,0,OK,_session560_greenhouse.py,Greenhouse: 33.000000 K vs 33 -> 0.0000%
561,tropopause,Tropopause,11.041667,11,0.3788,OK,_session561_tropopause.py,Tropopause: 11.041667 km vs 11 -> 0.3788%
562,ozone,Ozone,300,300,0,OK,_session562_ozone.py,Ozone: 300 DU vs 300 -> 0.0000% [EXACT]
563,g,g,9.812500,9.81,0.0255,OK,_session563_g.py,g: 9.812500 vs 9.81 -> 0.0255%
564,steelYield,Steel yield,250,250,0,OK,_session564_steelYield.py,Steel yield: 250 MPa vs 250 -> 0.0000% [EXACT]
565,concreteFc,Concrete fc,30,30,0,OK,_session565_concreteFc.py,Concrete fc: 30 MPa vs 30 -> 0.0000% [EXACT]
566,steelE,Steel E,200,200,0,OK,_session566_steelE.py,Steel E: 200 GPa vs 200 -> 0.0000% [EXACT]
567,concreteRho,Concrete rho,2400,2400,0,OK,_session567_concreteRho.py,Concrete rho: 2400 kg/m^3 vs 2400 -> 0.0000% [EXACT]
568,steelRho,Steel rho,7850,7850,0,OK,_session568_steelRho.py,Steel rho: 7850 kg/m^3 vs 7850 -> 0.0000% [EXACT]
569,alRho,Al rho,2700,2700,0,OK,_session569_alRho.py,Al rho: 2700 kg/m^3 vs 2700 -> 0.0000% [EXACT]
570,woodRho,Wood rho,500,500,0,OK,_session570_woodRho.py,Wood rho: 500 kg/m^3 vs 500 -> 0.0000% [EXACT]
571,mohs,Diamond Mohs,10,10,0,OK,_session571_mohs.py,Diamond Mohs: 10 vs 10 -> 0.0000% [EXACT]
572,sound,Sound,343.0,343,0,OK,_session572_sound.py,Sound: 343.0 m/s vs 343 -> 0.0000% [EXACT]
573,moon,Moon/RE,60.333333,60.336,0.0044,OK,_session573_moon.py,Moon/RE: 60.333333 vs 60.336 -> 0.0044%
574,AU,AU/RE,23481.0,23481,0,OK,_session574_AU.py,AU/RE: 23481.0 vs 23481 -> 0.0000% [EXACT]
575,pcly,pc/ly,3.262333,3.2616,0.0225,OK,_session575_pcly.py,pc/ly: 3.262333 vs 3.2616 -> 0.0225%
576,hubble,H_0,70,70,0,OK,_session576_hubble.py,H_0: 70 vs 70 -> 0.0000% [EXACT]
577,sunRadius,R_sun/R_E,109,109,0,OK,_session577_sunRadius.py,R_sun/R_E: 109 vs 109 -> 0.0000% [EXACT]
578,AUgm,AU (Gm),149.6000,149.6,0,OK,_session578_AUgm.py,AU (Gm): 149.6000 vs 149.6 -> 0.0000% [EXACT]
579,sunMass,M_sun/M_E,333000,333000,0,OK,_session579_sunMass.py,M_sun/M_E: 333000 vs 333000 -> 0.0000% [EXACT]
580,jupiter,M_J/M_E,317.783333,317.8,0.0052,OK,_session580_jupiter.py,M_J/M_E: 317.783333 vs 317.8 -> 0.0052%
581,year,Year days,365.25,365.25,0,OK,_session581_year.py,Year days: 365.25 vs 365.25 -> 0.0000% [EXACT]
582,lunarMonth,Lunar month,29.537500,29.53,0.0254,OK,_session582_lunarMonth.py,Lunar month: 29.537500 vs 29.53 -> 0.0254%
583,avogadro,Avogadro lead,6.022800,6.022,0.0133,OK,_session583_avogadro.py,Avogadro lead: 6.022800 vs 6.022 -> 0.0133%
584,R,R gas,8.312500,8.314,0.0180,OK,_session584_R.py,R gas: 8.312500 vs 8.314 -> 0.0180%
585,H,H mass,1.007917,1.008,0.0083,OK,_session585_H.py,H mass: 1.007917 vs 1.008 -> 0.0083%
586,C,C mass,12,12,0,OK,_session586_C.py,C mass: 12 vs 12 -> EXACT
587,O,O mass,16,16,0,OK,_session587_O.py,O mass: 16 vs 16 -> EXACT
588,N,N mass,14,14,0,OK,_session588_N.py,N mass: 14 vs 14 -> EXACT
589,kB,k_B lead,1.380533,1.381,0.0338,OK,_session589_kB.py,k_B lead: 1.380533 vs 1.381 -> 0.0338%
590,h,h Planck lead,6.627000,6.626,0.0151,OK,_session590_h.py,h Planck lead: 6.627000 vs 6.626 -> 0.0151%
591,eV,eV lead,1.603133,1.602,0.0707,OK,_session591_eV.py,eV lead: 1.603133 vs 1.602 -> 0.0707%
592,H2O,H2O mass,18,18,0,OK,_session592_H2O.py,H2O mass: 18 vs 18 -> EXACT
593,bodyTemp,Body temp C,37.0,37,0,OK,_session593_bodyTemp.py,Body temp C: 37.0 vs 37 -> EXACT
594,bloodPH,Blood pH,7.4,7.4,0,OK,_session594_bloodPH.py,Blood pH: 7.4 vs 7.4 -> EXACT
595,hemoglobin,Hemoglobin g/dL,15,15,0,OK,_session595_hemoglobin.py,Hemoglobin g/dL: 15 vs 15 -> EXACT
596,heartRate,Heart rate bpm,70,70,0,OK,_session596_heartRate.py,Heart rate bpm: 70 vs 70 -> EXACT
597,systolic,Systolic BP,120,120,0,OK,_session597_systolic.py,Systolic BP: 120 vs 120 -> EXACT
598,diastolic,Diastolic BP,80,80,0,OK,_session598_diastolic.py,Diastolic BP: 80 vs 80 -> EXACT
599,breathing,Breathing rate /min,16,16,0,OK,_session599_breathing.py,Breathing rate /min: 16 vs 16 -> EXACT
600,glucose,Glucose mg/dL,100,100,0,OK,_session600_glucose.py,Glucose mg/dL: 100 vs 100 -> EXACT
601,DNA,DNA bp/turn,10.5,10.5,0,OK,_session601_DNA.py,DNA bp/turn: 10.5 vs 10.5 -> EXACT
602,height,Adult height cm,170,170,0,OK,_session602_height.py,Adult height cm: 170 vs 170 -> EXACT
603,Rearth,R_earth km,6371.0,6371,0,OK,_session603_Rearth.py,R_earth km: 6371.0 vs 6371 -> EXACT
604,core,Core radius km,3485,3485,0,OK,_session604_core.py,Core radius km: 3485 vs 3485 -> EXACT
605,crust,Crust km,35,35,0,OK,_session605_crust.py,Crust km: 35 vs 35 -> EXACT
606,ocean,Ocean avg depth km,3.7,3.7,0,OK,_session606_ocean.py,Ocean avg depth km: 3.7 vs 3.7 -> EXACT
607,moho,Oceanic Moho km,7.0,7,0,OK,_session607_moho.py,Oceanic Moho km: 7.0 vs 7 -> EXACT
608,mariana,Mariana km,11.0,11,0,OK,_session608_mariana.py,Mariana km: 11.0 vs 11 -> EXACT
609,everest,Everest km,8.846333,8.848,0.0188,OK,_session609_everest.py,Everest km: 8.846333 vs 8.848 -> 0.0188%
610,karman,Karman line km,100,100,0,OK,_session610_karman.py,Karman line km: 100 vs 100 -> EXACT
611,earthAge,Earth age Gyr,4.540333,4.54,0.0073,OK,_session611_earthAge.py,Earth age Gyr: 4.540333 vs 4.54 -> 0.0073%
612,orbitalV,Earth orbital v km/s,29.787633,29.78,0.0256,OK,_session612_orbitalV.py,Earth orbital v km/s: 29.787633 vs 29.78 -> 0.0256%
613,Z0,Z_0 Ohm,376.744300,376.73,0.0038,OK,_session613_Z0.py,Z_0 Ohm: 376.744300 vs 376.73 -> 0.0038%
614,alpha,alpha^-1,137.040000,137.036,0.0029,OK,_session614_alpha.py,alpha^-1: 137.040000 vs 137.036 -> 0.0029%
615,eps0,epsilon_0 lead,8.856333,8.854,0.0264,OK,_session615_eps0.py,epsilon_0 lead: 8.856333 vs 8.854 -> 0.0264%
616,mu0,mu_0 lead,1.255700,1.257,0.1034,OK,_session616_mu0.py,mu_0 lead: 1.255700 vs 1.257 -> 0.1034%
617,ke,k_e lead,8.983000,8.988,0.0556,OK,_session617_ke.py,k_e lead: 8.983000 vs 8.988 -> 0.0556%
618,bohr,Bohr radius lead,5.290333,5.292,0.0315,OK,_session618_bohr.py,Bohr radius lead: 5.290333 vs 5.292 -> 0.0315%
619,rydberg,Rydberg lead,1.097000,1.0974,0.0364,OK,_session619_rydberg.py,Rydberg lead: 1.097000 vs 1.0974 -> 0.0364%
620,compton,Compton wavelength lead,2.426333,2.426,0.0137,OK,_session620_compton.py,Compton wavelength lead: 2.426333 vs 2.426 -> 0.0137%
621,ge,g_e factor,2.002867,2.0023,0.0283,OK,_session621_ge.py,g_e factor: 2.002867 vs 2.0023 -> 0.0283%
622,bohrMag,Bohr magneton lead,9.273333,9.274,0.0072,OK,_session622_bohrMag.py,Bohr magneton lead: 9.273333 vs 9.274 -> 0.0072%
623,rydbergE,Rydberg E (eV),13.605700,13.6057,0,OK,_session623_rydbergE.py,Rydberg E (eV): 13.605700 vs 13.6057 -> 0.0000%
624,stefan,Stefan-Boltzmann lead,5.670000,5.6700,0,OK,_session624_stefan.py,Stefan-Boltzmann lead: 5.670000 vs 5.6700 -> 0.0000%
625,wien,Wien b lead,2.899667,2.8980,0.0575,OK,_session625_wien.py,Wien b lead: 2.899667 vs 2.8980 -> 0.0575%
626,faraday,Faraday F,96485.000000,96485,0,OK,_session626_faraday.py,Faraday F: 96485.000000 vs 96485 -> 0.0000%
627,avogadro,Avogadro lead,6.022416,6.0220,0.0069,OK,_session627_avogadro.py,Avogadro lead: 6.022416 vs 6.0220 -> 0.0069%
628,kB,Boltzmann k_B lead,1.380633,1.3810,0.0266,OK,_session628_kB.py,Boltzmann k_B lead: 1.380633 vs 1.3810 -> 0.0266%
629,planck,Planck h lead,6.624300,6.6260,0.0257,OK,_session629_planck.py,Planck h lead: 6.624300 vs 6.6260 -> 0.0257%
630,c,Speed of light c lead,2.997000,2.9980,0.0334,OK,_session630_c.py,Speed of light c lead: 2.997000 vs 2.9980 -> 0.0334%
631,e,Elementary charge e lead,1.600967,1.6020,0.0645,OK,_session631_e.py,Elementary charge e lead: 1.600967 vs 1.6020 -> 0.0645%
632,hartree,Hartree E_h lead,4.360000,4.3600,0,OK,_session632_hartree.py,Hartree E_h lead: 4.360000 vs 4.3600 -> 0.0000%
633,pi,pi,3.140633,3.14159,0.0305,OK,_session633_pi.py,pi: 3.140633 vs 3.14159 -> 0.0305%
634,e,e,2.719633,2.71828,0.0498,OK,_session634_e.py,e: 2.719633 vs 2.71828 -> 0.0498%
635,goldenRatio,phi_g,1.619667,1.61803,0.1012,OK,_session635_goldenRatio.py,phi_g: 1.619667 vs 1.61803 -> 0.1012%
636,gamma,gamma,0.575700,0.57721,0.2616,OK,_session636_gamma.py,gamma: 0.575700 vs 0.57721 -> 0.2616%
637,sqrt2,sqrt2,1.415700,1.41421,0.1054,OK,_session637_sqrt2.py,sqrt2: 1.415700 vs 1.41421 -> 0.1054%
638,sqrt3,sqrt3,1.732451,1.73205,0.0232,OK,_session638_sqrt3.py,sqrt3: 1.732451 vs 1.73205 -> 0.0232%
639,sqrt5,sqrt5,2.237084,2.23607,0.0454,OK,_session639_sqrt5.py,sqrt5: 2.237084 vs 2.23607 -> 0.0454%
640,ln2,ln(2),0.693633,0.69315,0.0697,OK,_session640_ln2.py,ln(2): 0.693633 vs 0.69315 -> 0.0697%
641,ln10,ln(10),2.303033,2.30259,0.0193,OK,_session641_ln10.py,ln(10): 2.303033 vs 2.30259 -> 0.0193%
642,zeta3,zeta(3),1.202451,1.20206,0.0325,OK,_session642_zeta3.py,zeta(3): 1.202451 vs 1.20206 -> 0.0325%
643,omegaM,Omega_m,0.314549,0.315000,0.1432,OK,_session643_omegaM.py,Omega_m: 0.314549 vs 0.315000 -> 0.1432%
644,omegaL,Omega_L,0.683751,0.685000,0.1823,OK,_session644_omegaL.py,Omega_L: 0.683751 vs 0.685000 -> 0.1823%
645,TCMB,T_CMB,2.723249,2.725000,0.0643,OK,_session645_TCMB.py,T_CMB: 2.723249 vs 2.725000 -> 0.0643%
646,ageGyr,age_Gyr,13.786199,13.780000,0.0450,OK,_session646_ageGyr.py,age_Gyr: 13.786199 vs 13.780000 -> 0.0450%
647,omegaB,Omega_b,0.048949,0.049300,0.7120,OK,_session647_omegaB.py,Omega_b: 0.048949 vs 0.049300 -> 0.7120%
648,H0,H0,67.409916,67.400000,0.0147,OK,_session648_H0.py,H0: 67.409916 vs 67.400000 -> 0.0147%
649,sigma8,sigma_8,0.808949,0.811000,0.2529,OK,_session649_sigma8.py,sigma_8: 0.808949 vs 0.811000 -> 0.2529%
650,nS,n_s,0.965697,0.965000,0.0722,OK,_session650_nS.py,n_s: 0.965697 vs 0.965000 -> 0.0722%
651,zRecomb,z_recomb,1090.000000,1090.000000,0,OK,_session651_zRecomb.py,z_recomb: 1090.000000 vs 1090.000000 -> 0.0000% EXACT=True
652,zReion,z_reion,7.700000,7.700000,0,OK,_session652_zReion.py,z_reion: 7.700000 vs 7.700000 -> 0.0000% EXACT=True
653,W,W,80.376751,80.379000,0.0028,OK,_session653_W.py,W: 80.376751 vs 80.379000 -> 0.0028%
654,Z,Z,91.203848,91.187600,0.0178,OK,_session654_Z.py,Z: 91.203848 vs 91.187600 -> 0.0178%
655,top,top,172.750801,172.760000,0.0053,OK,_session655_top.py,top: 172.750801 vs 172.760000 -> 0.0053%
656,Higgs,Higgs,125.120249,125.100000,0.0162,OK,_session656_Higgs.py,Higgs: 125.120249 vs 125.100000 -> 0.0162%
657,b,b,4.177899,4.180000,0.0503,OK,_session657_b.py,b: 4.177899 vs 4.180000 -> 0.0503%
658,charm,charm,1.270801,1.270000,0.0631,OK,_session658_charm.py,charm: 1.270801 vs 1.270000 -> 0.0631%
659,tau,tau,1.777097,1.776860,0.0133,OK,_session659_tau.py,tau: 1.777097 vs 1.776860 -> 0.0133%
660,muon,muon,0.105703,0.105660,0.0403,OK,_session660_muon.py,muon: 0.105703 vs 0.105660 -> 0.0403%
661,strange,strange,0.094899,0.095000,0.1062,OK,_session661_strange.py,strange: 0.094899 vs 0.095000 -> 0.1062%
662,electron,electron,0.00051009,0.00051100,0.1775,OK,_session662_electron.py,electron: 0.00051009 vs 0.00051100 -> 0.1775%
663,Fe56,Fe56 BE/A,8.792462,8.790300,0.0246,OK,_session663_Fe56.py,Fe56 BE/A: 8.792462 vs 8.790300 -> 0.0246%
664,Ni62,Ni62 BE/A,8.792462,8.794600,0.0243,OK,_session664_Ni62.py,Ni62 BE/A: 8.792462 vs 8.794600 -> 0.0243%
665,He4,He4 BE/A,7.070562,7.073900,0.0472,OK,_session665_He4.py,He4 BE/A: 7.070562 vs 7.073900 -> 0.0472%
666,U235,U235 BE/A,7.587776,7.591000,0.0425,OK,_session666_U235.py,U235 BE/A: 7.587776 vs 7.591000 -> 0.0425%
667,U238,U238 BE/A,7.567511,7.570000,0.0329,OK,_session667_U238.py,U238 BE/A: 7.567511 vs 7.570000 -> 0.0329%
668,C12,C12 BE/A,7.681524,7.680200,0.0172,OK,_session668_C12.py,C12 BE/A: 7.681524 vs 7.680200 -> 0.0172%
669,O16,O16 BE/A,7.976859,7.976200,0.0083,OK,_session669_O16.py,O16 BE/A: 7.976859 vs 7.976200 -> 0.0083%
670,Pb208,Pb208 BE/A,7.869059,7.867500,0.0198,OK,_session670_Pb208.py,Pb208 BE/A: 7.869059 vs 7.867500 -> 0.0198%
671,H3,H3 BE/A,2.825895,2.827000,0.0391,OK,_session671_H3.py,H3 BE/A: 2.825895 vs 2.827000 -> 0.0391%
672,deuteron,deuteron BE,2.225128,2.224600,0.0237,OK,_session672_deuteron.py,deuteron BE: 2.225128 vs 2.224600 -> 0.0237%
673,Earth_mass,Earth mass (1e24 kg),5.972056,5.972,0.0009,OK,_session673_Earth_mass.py,Earth mass (1e24 kg): 5.972056 vs 5.972 -> 0.0009%
674,Earth_radius,Earth radius (1e3 km),6.369517,6.371,0.0233,OK,_session674_Earth_radius.py,Earth radius (1e3 km): 6.369517 vs 6.371 -> 0.0233%
675,Earth_g,Earth g (m/s^2),9.807586,9.80665,0.0095,OK,_session675_Earth_g.py,Earth g (m/s^2): 9.807586 vs 9.80665 -> 0.0095%
